FacilityType,FacilityNumber,FacilityName,FacilityNameProper,Licensee,FacilityAdministrator,FacilityTelephoneNumber,FacilityAddress,FacilityAddressProper,FacilityCity,FacilityCityProper,FacilityState,FacilityZip,CountyName,RegionalOffice,FacilityCapacity,FacilityStatus,LicenseFirstDate,ClosedDate,LastVisitDate,InspectionVisits,ComplaintVisits,OtherVisits,TotalVisits,InspectTypeA,InspectTypeB,OtherTypeA,OtherTypeB,ComplaintInfo,AUTO_UNIQUE_ID_2019-09-04_weverka_ChildCareCente,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,Modified
DAY CARE CENTER,343610270,"PHOENIX SCHOOLS, THE","Phoenix Schools, The",CADENCE EDUCATION INC.,"DAWSON-BROWN, JESSICA",(916) 691-6420,3050 BABSON DRIVE,3050 Babson Drive,ELK GROVE,Elk Grove,CA,95758,SACRAMENTO,53,80,CLOSED,7/23/2004,10/7/2016,12/22/2015,1,3,2,6,0,0,1,1,12/23/2015,387,USCGeocoder,203.0754,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4173444,-121.4701079,Exact,
DAY CARE CENTER,343620030,PLAY-OLOGY,Play-Ology,DUNN RIGHT INCORPORATED,"VANCE, JENNIFER",(916) 853-5678,3084 SUNRISE BLVD STE 4,3084 Sunrise Blvd Ste 4,RANCHO CORDOVA,Rancho Cordova,CA,95742,SACRAMENTO,3,60,LICENSED,10/2/2014,,10/19/2017,1,1,4,6,0,0,0,0,9/15/2017,388,USCGeocoder,406.2752,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,6888.944965,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.59150709,-121.2661004,Exact,
DAY CARE CENTER,343609684,PLAYHOUSE PRESCHOOL,Playhouse Preschool,"LEE, MICHELLE","LEE, MICHELLE",(916) 476-5775,2001 55TH ST,2001 55Th St,SACRAMENTO,Sacramento,CA,95817,SACRAMENTO,3,15,LICENSED,2/9/2004,,6/4/2019,3,0,0,3,0,2,0,0,No Complaints,389,USCGeocoder,296.8211,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.553496,-121.4405683,Relaxed,
DAY CARE CENTER,340304929,PLAYMATE CHILD DEVELOPMENT CENTER,Playmate Child Development Center,WOMEN'S CIVIC IMPROVEMENT CENTER,"DAVIS, EDENAUSEGBOYE",(916) 451-8870,3930 8TH AVENUE,3930 8Th Avenue,SACRAMENTO,Sacramento,CA,95817,SACRAMENTO,3,63,LICENSED,10/26/1981,,5/23/2018,2,0,0,2,0,0,0,0,No Complaints,390,USCGeocoder,234.3635,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5438036,-121.4628764,Relaxed,
DAY CARE CENTER,340308750,POPPY PATCH-PHASE I,Poppy Patch-Phase I,FRANCHISE TAX BOARD CHILD CARE CENTER,"ROSARIO, CRYSTAL",(916) 845-4949,9646 BUTTERFIELD WAY,9646 Butterfield Way,SACRAMENTO,Sacramento,CA,95827,SACRAMENTO,3,60,LICENSED,2/3/1986,,7/16/2019,2,1,2,5,0,2,2,1,11/18/2014,391,USCGeocoder,109.2567,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,166879.7596,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.56415025,-121.3461201,Relaxed,
DAY CARE CENTER,340320736,POPPY PATCH-PHASE II,Poppy Patch-Phase Ii,FRANCHISE TAX BOARD CHILD CARE CENTER,DOROTHEA JACKSON,(916) 845-6033,9645 BUTTERFIELD,9645 Butterfield,SACRAMENTO,Sacramento,CA,95827,SACRAMENTO,3,60,LICENSED,9/1/1993,,3/1/2018,2,0,0,2,1,0,0,3,No Complaints,392,USCGeocoder,46.8136,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1612.028335,LinearInterpolationAddressRange,StreetSegment,96.03550296,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.56770676,-121.3442386,Relaxed,
DAY CARE CENTER,343621942,POSITIVE BEGINNINGS PRESCHOOL,Positive Beginnings Preschool,"EVETT, HELEN","EVETT, HELEN",(916) 973-9974,2721 FULTON AVENUE,2721 Fulton Avenue,SACRAMENTO,Sacramento,CA,95821,SACRAMENTO,3,24,CLOSED,,8/9/2017,,0,0,0,0,0,0,0,0,No Complaints,393,USCGeocoder,93.7791,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2143.604355,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.61469139,-121.402061,Relaxed,
DAY CARE CENTER,340318126,PRAIRIE ELEMENTARY,Prairie Elementary,ELK GROVE UNIFIED SCHOOL DISTRICT,"KEVAL, FAWZIA",(916) 399-1050,5251 VALLEY HI DRIVE,5251 Valley Hi Drive,SACRAMENTO,Sacramento,CA,95823,SACRAMENTO,3,118,LICENSED,6/22/1992,,11/9/2018,2,0,0,2,0,0,0,0,No Complaints,394,USCGeocoder,218.7449,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4665428,-121.4397292,Exact,
DAY CARE CENTER,343614243,PRESENTATION PRESCHOOL,Presentation Preschool,ROMAN CATHOLIC BISHOP OF SACRAMENTO,"MURPHY, SHELLEY",(916) 482-0351,3100 NORRIS AVE,3100 Norris Ave,SACRAMENTO,Sacramento,CA,95821,SACRAMENTO,3,52,LICENSED,8/7/2007,,8/23/2019,3,0,2,5,0,0,0,1,No Complaints,395,USCGeocoder,421.7691,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,24439.2084,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.62222913,-121.3682857,Relaxed,
DAY CARE CENTER,343616168,PRESTIGE PRESCHOOL ACADEMY,Prestige Preschool Academy,PRESTIGE PRESCHOOL ACADEMY,MELISSA BROWN,(916) 285-7700,3100 MACON DRIVE,3100 Macon Drive,SACRAMENTO,Sacramento,CA,95835,SACRAMENTO,3,189,LICENSED,3/15/2010,,10/29/2018,4,1,2,7,3,2,0,0,9/25/2017,396,USCGeocoder,265.6892,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,23338614.14,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,38.6794872,-121.5308533,Relaxed;Soundex,1
DAY CARE CENTER,343615846,PRESTIGE PRESCHOOL ACADEMY (PS),Prestige Preschool Academy (Ps),"PRESTIGE PRESCHOOL, INC.","BECKSTROM, MICHELE",(916) 684-4222,8160 SHELDON ROAD,8160 Sheldon Road,ELK GROVE,Elk Grove,CA,95758,SACRAMENTO,53,180,LICENSED,6/23/2009,,7/18/2019,4,4,1,9,2,1,0,0,7/15/2019,397,USCGeocoder,187.5171,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4361416,-121.4056763,Exact,
DAY CARE CENTER,343601121,RADCLIFFE ACADEMY,Radcliffe Academy,"LEONARD, PERRY","LEONARD, PERRY",(916) 686-1328,9271 ELK GROVE BLVD.,9271 Elk Grove Blvd.,ELK GROVE,Elk Grove,CA,95624,SACRAMENTO,53,39,LICENSED,4/24/1995,,11/15/2018,3,0,0,3,0,0,0,0,No Complaints,398,USCGeocoder,187.4697,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4094695,-121.354678,Exact,
DAY CARE CENTER,340309465,RAINBOW DAY CARE,Rainbow Day Care,"RAINBOW DAY CARE CENTER, INC.","THORN, TINA",(916) 448-5231,"901 P STREET, SUITE 155B","901 P Street, Suite 155B",SACRAMENTO,Sacramento,CA,95814,SACRAMENTO,3,48,LICENSED,9/4/1986,,6/25/2019,3,2,5,10,0,2,2,0,7/11/2019,399,USCGeocoder,203.1619,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5741688,-121.4973091,Relaxed,
DAY CARE CENTER,343608969,RALPH RICHARDSON PRESCHOOL,Ralph Richardson Preschool,EARLY CHILDHOOD DEV. PROGRAMS,"LESSARD, NOEL",(916) 971-7411,4848 COTTAGE WAY,4848 Cottage Way,CARMICHAEL,Carmichael,CA,95608,SACRAMENTO,3,72,LICENSED,2/19/2004,,8/7/2019,2,0,2,4,0,0,0,0,No Complaints,400,USCGeocoder,31.2927,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,72518.03866,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.60019477,-121.3526397,Relaxed,
DAY CARE CENTER,340318382,RANCHO CORDOVA ELEMENTARY SCHOOL,Rancho Cordova Elementary School,FOLSOM CORDOVA UNIFIED SCHOOL DISTRICT,"JINKERSON, SHERI",(916) 355-1109,2560 CHASSELLA WAY,2560 Chassella Way,RANCHO CORDOVA,Rancho Cordova,CA,95670,SACRAMENTO,3,30,LICENSED,6/22/1992,,2/14/2018,1,0,2,3,0,0,0,0,No Complaints,401,USCGeocoder,218.7732,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.599474,-121.2942249,Relaxed,
DAY CARE CENTER,343610526,RANCHO MURIETA LEARNING CENTER,Rancho Murieta Learning Center,"JEFFRIES, SHELLEY & MICHAEL","JEFFRIES, MICHAEL",(916) 354-4163,7248 MURIETA DRIVE STE B8,7248 Murieta Drive Ste B8,RANCHO MURIETA,Rancho Murieta,CA,95683,SACRAMENTO,3,35,LICENSED,12/31/2004,,8/22/2019,3,2,2,7,1,1,1,0,5/29/2019,402,USCGeocoder,171.9047,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2526.371346,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.48967105,-121.1007031,Exact,
DAY CARE CENTER,343610546,"RANCH, THE","Ranch, The","SPENCER, ANNE","SPENCER, ANNA",(916) 354-0369,7879 VAN VLECK RD.,7879 Van Vleck Rd.,RANCHO MURIETA,Rancho Murieta,CA,95683,SACRAMENTO,3,14,LICENSED,1/6/2005,,6/27/2019,3,0,1,4,0,6,1,1,No Complaints,403,USCGeocoder,124.9532,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1905129.333,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.47349793,-121.0852434,Exact,
DAY CARE CENTER,343610916,RAYMOND CASE CHILD DEVELOPMENT CENTER,Raymond Case Child Development Center,CONTINUING DEVELOPMENT INC.,"MCCLELLAND, LISA",(916) 681-3355,8565 SHASTA LILY DRIVE,8565 Shasta Lily Drive,ELK GROVE,Elk Grove,CA,95624,SACRAMENTO,53,48,LICENSED,9/8/2005,,6/24/2019,3,0,3,6,0,0,0,0,No Complaints,404,USCGeocoder,203.0525,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4428192,-121.3852312,Exact,
DAY CARE CENTER,343617538,RDUSD STATE PRESCHOOL,Rdusd State Preschool,RIVER DELTA UNIFIED SCHOOL DISTRICT,"CLINE, SUZANNE",(916) 777-6515,412 UNION STREET,412 Union Street,ISLETON,Isleton,CA,95641,SACRAMENTO,3,24,LICENSED,8/14/2013,,1/28/2019,2,0,1,3,0,0,0,0,No Complaints,405,USCGeocoder,234.3857,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,121984475,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,38.6276942,-121.447543,Relaxed;Soundex,1
DAY CARE CENTER,343608665,READY-SET-GO CHILDREN'S CENTER,Ready-Set-Go Children'S Center,"SCHWOERER, PAMELA & MORENO, PENNY",PENNY MORENO,(916) 331-2013,4331 GALBRATH DRIVE,4331 Galbrath Drive,SACRAMENTO,Sacramento,CA,95842,SACRAMENTO,3,47,LICENSED,3/7/2003,,10/5/2017,1,5,2,8,0,0,3,2,3/16/2017,406,USCGeocoder,78.2262,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,442.2139138,LinearInterpolationAddressRange,StreetSegment,99.89940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.69778579,-121.3626149,Relaxed,
DAY CARE CENTER,343620849,READY-SET-GO CHILDREN'S CENTER,Ready-Set-Go Children'S Center,PENNY VALLEY CHILDCARE INC.,"HILL, LAURALYN",(916) 967-0100,4404 SAN JUAN AVENUE,4404 San Juan Avenue,FAIR OAKS,Fair Oaks,CA,95628,SACRAMENTO,3,72,LICENSED,12/18/2015,,5/16/2019,2,7,11,20,0,0,6,2,9/27/2018,407,USCGeocoder,218.782,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1873.153146,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.64387591,-121.2903295,Exact,
DAY CARE CENTER,343619995,RIO LINDA,Rio Linda,TWIN RIVERS UNIFIED SCHOOL DISTRICT,"HAYCOX, SARA",(916) 566-1600,631 L STREET,631 L Street,RIO LINDA,Rio Linda,CA,95673,SACRAMENTO,3,48,LICENSED,3/27/2015,,2/22/2018,1,0,1,2,0,0,0,0,No Complaints,408,USCGeocoder,234.4568,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2360.397187,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.68939469,-121.4518799,Exact,
DAY CARE CENTER,343611329,RIVER CITY CHRISTIAN PRESCHOOL,River City Christian Preschool,RIVER CITY CHRISTIAN,"JESKE, DAWN LARSON",(916) 861-1625,10933 PROGRESS COURT,10933 Progress Court,RANCHO CORDOVA,Rancho Cordova,CA,95670,SACRAMENTO,3,68,LICENSED,9/7/2005,,5/31/2019,2,0,3,5,0,0,1,0,No Complaints,409,USCGeocoder,437.6266,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,54645.9133,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.59927813,-121.2790165,Relaxed,
DAY CARE CENTER,343622994,RIVER CITY EARLY LEARNING CENTER - EAST CAMPUS,River City Early Learning Center - East Campus,"RIVER CITY LEARNING COMPANY, LLC","DAWSON-BROWN, JESSICA",(916) 896-5558,9624 MELROSE AVE,9624 Melrose Ave,ELK GROVE,Elk Grove,CA,95624,SACRAMENTO,53,29,LICENSED,5/17/2019,,5/17/2019,0,0,2,2,0,0,0,0,No Complaints,410,USCGeocoder,265.6331,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4075508,-121.3731214,Exact,
DAY CARE CENTER,343621313,RIVER CITY EARLY LEARNING CTR (PS),River City Early Learning Ctr (Ps),"RIVER CITY LEARNING COMPANY, LLC","DAWSON-BROWN, JESSICA",(916) 691-6420,3050 BABSON DRIVE,3050 Babson Drive,ELK GROVE,Elk Grove,CA,95758,SACRAMENTO,53,75,LICENSED,10/7/2016,,7/10/2018,2,1,5,8,0,2,2,1,6/9/2017,411,USCGeocoder,218.6815,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4173444,-121.4701079,Exact,
DAY CARE CENTER,343619553,ROBERT J FITE CDC,Robert J Fite Cdc,CONTINUING DEVELOPMENT INC.,DIANNA ESPARZA,(916) 688-3310,9561 FITE SCHOOL ROAD,9561 Fite School Road,SACRAMENTO,Sacramento,CA,95829,SACRAMENTO,3,21,LICENSED,1/31/2014,,8/29/2019,2,1,1,4,0,0,0,0,12/31/2014,412,USCGeocoder,203.1561,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4660597,-121.340768,Exact,
DAY CARE CENTER,343620713,ROBERTS FAMILY DEVELOPMENT CENTER,Roberts Family Development Center,ROBERTS FAMILY DEVELOPMENT CENTER,"CISNEROS, MARGIE",(916) 443-5711,510 LOUISE STREET,510 Louise Street,SACRAMENTO,Sacramento,CA,95811,SACRAMENTO,3,24,CLOSED,8/31/2015,6/29/2018,1/4/2018,1,0,2,3,0,0,0,0,No Complaints,413,USCGeocoder,109.5652,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2863.223506,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.5945247,-121.4813405,Exact,
DAY CARE CENTER,340321448,ROBLA PRESCHOOL,Robla Preschool,ROBLA SCHOOL DISTRICT,"LYSTRUP, LAURA",(916) 927-0136,4351 PINELL STREET,4351 Pinell Street,SACRAMENTO,Sacramento,CA,95838,SACRAMENTO,3,198,LICENSED,2/24/1994,,2/27/2019,2,0,0,2,0,1,0,0,No Complaints,414,USCGeocoder,93.7217,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8826.963447,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.64717529,-121.4200198,Exact,
DAY CARE CENTER,343617691,ROSA PARKS PRESCHOOL,Rosa Parks Preschool,SACRAMENTO CITY UNIFIED SCHOOL DISTRICT,"WASSON, VICKI",(916) 643-7881,2250 68TH AVENUE,2250 68Th Avenue,SACRAMENTO,Sacramento,CA,95822,SACRAMENTO,3,30,INACTIVE,10/11/2013,,12/10/2018,2,0,1,3,0,0,0,0,No Complaints,415,USCGeocoder,296.9281,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4893438,-121.4859379,Relaxed,
DAY CARE CENTER,343614420,"ROSEMONT PLAYSCHOOL, INC., MATHER PLAYSCHOOL","Rosemont Playschool, Inc., Mather Playschool","ROSEMONT PLAYSCHOOL, INC.","LINDEMAN, JILL MCGRAW",(916) 366-5800,10265 ROCKINGHAM DRIVE #150,10265 Rockingham Drive #150,SACRAMENTO,Sacramento,CA,95827,SACRAMENTO,3,82,LICENSED,11/9/2007,,4/30/2019,2,10,5,17,0,0,1,1,5/22/2019,416,USCGeocoder,234.2137,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4882.464404,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.57425095,-121.3084399,Relaxed,
DAY CARE CENTER,343616158,SACRAMENTO ADVENTIST ACADEMY,Sacramento Adventist Academy,NORTHERN CALIFORNIA CONFERENCE OF SEVENTH-DAY ADVE,SHARI THOMPSON,(916) 481-2300,5601 WINDING WAY,5601 Winding Way,CARMICHAEL,Carmichael,CA,95608,SACRAMENTO,3,24,LICENSED,1/25/2010,,11/14/2017,2,0,0,2,0,0,0,0,No Complaints,417,USCGeocoder,62.3147,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,749.2386329,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.64811594,-121.3343646,Exact,
DAY CARE CENTER,343614425,SACRAMENTO CHILDREN'S HOME-SACRAMENTO CRISIS,Sacramento Children'S Home-Sacramento Crisis,SACRAMENTO CHILDREN'S HOME,"COOK, GWENETTA",(916) 394-2000,6699 SOUTH LAND PARK DRIVE,6699 South Land Park Drive,SACRAMENTO,Sacramento,CA,95831,SACRAMENTO,3,10,INACTIVE,6/29/2007,,10/10/2013,0,0,0,0,0,0,0,0,No Complaints,418,USCGeocoder,234.5333,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.33727811,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5040829,-121.5072846,Relaxed,
DAY CARE CENTER,340320714,SACRAMENTO CITY COLLEGE CHILD DEVELOPMENT CENTER,Sacramento City College Child Development Center,LOS RIOS COMMUNITY COLLEGE DISTRICT,"GARCIA, LISA",(916) 558-2542,3835 FREEPORT BLVD,3835 Freeport Blvd,SACRAMENTO,Sacramento,CA,95822,SACRAMENTO,3,65,LICENSED,7/21/1993,,2/7/2019,3,0,2,5,0,0,0,0,No Complaints,419,USCGeocoder,187.4718,1,4.1,,,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.93491124,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5406746,-121.4863897,Relaxed,
DAY CARE CENTER,343611638,SACRAMENTO CRISIS NURSERY,Sacramento Crisis Nursery,SACRAMENTO CHILDREN'S HOME,"NOLAN, BARBARA",(916) 679-3600,4533 PASADENA AVENUE,4533 Pasadena Avenue,SACRAMENTO,Sacramento,CA,95821,SACRAMENTO,3,12,INACTIVE,2/6/2007,,7/10/2014,0,0,0,0,0,0,0,0,No Complaints,420,USCGeocoder,47.0305,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,7061.274447,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.63895118,-121.3586821,Relaxed,
DAY CARE CENTER,343610792,SACRAMENTO MONTESSORI SCHOOL,Sacramento Montessori School,"12TH STREET COLLABORATIVE FOR MONTESSORI, THE","TUROF, SUSAN",(916) 444-7786,1111-1123 D STREET,1111-1123 D Street,SACRAMENTO,Sacramento,CA,95814,SACRAMENTO,3,74,LICENSED,9/30/2005,,12/10/2018,0,8,19,27,3,7,14,9,9/27/2018,421,USCGeocoder,140.6974,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,578.0610533,ArealInterpolationGeometricCentroid,Parcel,97.63313609,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.58664622,-121.4886862,Relaxed,
DAY CARE CENTER,340300591,SACRAMENTO TINY TOTS PRESCHOOL,Sacramento Tiny Tots Preschool,"SACRAMENTO TINY TOTS PRESCHOOL, INC","PITTS, LINDSEY",(916) 925-6673,1949 BELL STREET,1949 Bell Street,SACRAMENTO,Sacramento,CA,95825,SACRAMENTO,3,30,CLOSED,5/14/1972,4/10/2018,5/30/2017,1,0,0,1,0,0,0,0,No Complaints,422,USCGeocoder,124.8902,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4284.653714,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.60155322,-121.4112406,Relaxed,
DAY CARE CENTER,343617477,SACRAMENTO WALDORF SCHOOL EARLY CHILDHOOD,Sacramento Waldorf School Early Childhood,"SACRAMENTO WALDORF SCHOOL ASSOCIATION, INC.","MACARTHUR, JULIE",(916) 961-3900,3750 BANNISTER ROAD,3750 Bannister Road,FAIR OAKS,Fair Oaks,CA,95628,SACRAMENTO,3,60,CLOSED,6/26/2013,12/18/2015,6/24/2013,0,0,0,0,0,0,0,0,No Complaints,423,USCGeocoder,62.4865,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1248.730273,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.6332117,-121.2869899,Exact,
DAY CARE CENTER,343620369,SAFARI KID - SACRAMENTO,Safari Kid - Sacramento,"LIVE FOR ED, LLC","TRUJILLO, RACHEL",(916) 361-1600,10190 SYSTEMS PARKWAY,10190 Systems Parkway,SACRAMENTO,Sacramento,CA,95827,SACRAMENTO,3,60,CLOSED,5/22/2015,9/14/2017,9/11/2017,1,5,5,11,0,5,3,3,9/13/2017,424,USCGeocoder,78.1605,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,5904.382647,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.5637366,-121.3142876,Relaxed,
